EPOCH169,0.486,73.058

170,4,0.482
170,8,0.239
170,12,0.165
170,16,0.121
170,20,0.100
EPOCH170,0.486,73.058

171,4,0.483
171,8,0.240
171,12,0.164
171,16,0.123
171,20,0.096
EPOCH171,0.486,73.061

172,4,0.479
172,8,0.245
172,12,0.163
172,16,0.118
172,20,0.102
EPOCH172,0.486,73.063

173,4,0.479
173,8,0.244
173,12,0.156
173,16,0.123
173,20,0.100
EPOCH173,0.486,73.063

174,4,0.472
174,8,0.253
174,12,0.159
174,16,0.121
174,20,0.099
EPOCH174,0.486,73.065

175,4,0.482
175,8,0.238
175,12,0.163
175,16,0.121
175,20,0.098
EPOCH175,0.486,73.069

176,4,0.487
176,8,0.240
176,12,0.162
176,16,0.123
176,20,0.099
EPOCH176,0.486,73.068

177,4,0.507
177,8,0.237
177,12,0.166
177,16,0.121
177,20,0.095
EPOCH177,0.486,73.069

178,4,0.469
178,8,0.255
178,12,0.165
178,16,0.118
178,20,0.100
EPOCH178,0.486,73.071

179,4,0.484
179,8,0.239
179,12,0.159
179,16,0.124
179,20,0.099
EPOCH179,0.485,73.072

180,4,0.484
180,8,0.240
180,12,0.162
180,16,0.122
180,20,0.099
EPOCH180,0.485,73.074

181,4,0.493
181,8,0.240
181,12,0.157
181,16,0.125
181,20,0.097
EPOCH181,0.485,73.078

182,4,0.486
182,8,0.251
182,12,0.161
182,16,0.119
182,20,0.096
EPOCH182,0.485,73.076

183,4,0.510
183,8,0.239
183,12,0.158
183,16,0.122
183,20,0.094
EPOCH183,0.485,73.080

184,4,0.485
184,8,0.239
184,12,0.166
184,16,0.123
184,20,0.097
EPOCH184,0.485,73.083

185,4,0.502
185,8,0.238
185,12,0.166
185,16,0.120
185,20,0.095
EPOCH185,0.485,73.084

186,4,0.495
186,8,0.252
186,12,0.158
186,16,0.121
186,20,0.096
EPOCH186,0.485,73.085

187,4,0.494
187,8,0.227
187,12,0.167
187,16,0.123
