91,4,9.17214
91,6,9.33248
91,8,9.02586
91,10,9.09781
EPOCH91,9.117,74.022

92,2,9.19150
92,4,9.28153
92,6,9.15228
92,8,8.84257
92,10,8.97373
EPOCH92,9.113,74.045

93,2,9.08084
93,4,9.20880
93,6,8.84811
93,8,9.34929
93,10,8.96746
EPOCH93,9.113,74.037

94,2,8.86119
94,4,9.10576
94,6,9.14856
94,8,9.14931
94,10,9.06247
EPOCH94,9.107,74.071

95,2,8.86614
95,4,9.07568
95,6,9.03962
95,8,9.01524
95,10,9.28876
EPOCH95,9.105,74.065

96,2,9.03845
96,4,9.13253
96,6,9.57997
96,8,9.03864
96,10,8.66511
EPOCH96,9.101,74.105

97,2,9.08930
97,4,8.93316
97,6,9.52936
97,8,9.03882
97,10,8.96500
EPOCH97,9.103,74.074

98,2,8.62167
98,4,9.26853
98,6,8.90136
98,8,9.38068
98,10,9.17679
EPOCH98,9.099,74.104

99,2,9.20429
99,4,9.13778
99,6,9.39613
99,8,9.07106
99,10,8.77697
EPOCH99,9.094,74.094

100,2,9.03732
100,4,9.20760
100,6,8.87596
100,8,9.26340
100,10,9.43787
EPOCH100,9.093,74.102

101,2,8.90403
101,4,8.91937
101,6,9.02717
101,8,9.28278
101,10,9.05616
EPOCH101,9.093,74.132

102,2,9.25687
102,4,9.44777
102,6,8.98774
102,8,8.75869
102,10,8.94637
EPOCH102,9.090,74.112

103,2,8.98113
103,4,8.90786
103,6,9.09027
103,8,9.18038
103,10,9.34698
EPOCH103,9.086,74.136

104,2,9.23390
104,4,9.15860
104,6,9.23213
104,8,9.11913
104,10,8.80434
EPOCH104,9.082,74.152

105,2,9.08672
105,4,9.06017
105,6,8.97565
105,8,9.01103
105,10,9.26115
EPOCH105,9.084,74.136

106,2,9.13970
106,4,8.72256
106,6,9.30034
106,8,8.95222
106,10,9.12904
EPOCH106,9.076,74.160

107,2,9.25550
107,4,9.52643
107,6,9.07566
107,8,8.86263
107,10,9.00555
EPOCH107,9.076,74.171

108,2,9.05069
108,4,8.81634
108,6,8.95877
108,8,9.08449
108,10,9.28473
EPOCH108,9.078,74.174

109,2,9.18988
109,4,9.31676
109,6,8.89001
109,8,9.12947
109,10,8.88684
EPOCH109,9.072,74.179

110,2,9.33289
110,4,9.02748
110,6,8.95289
110,8,9.23978
110,10,8.95397
EPOCH110,9.067,74.175

111,2,8.98189
111,4,8.82042
111,6,8.92294
111,8,9.38877
111,10,9.37783
EPOCH111,9.069,74.186

112,2,8.97146
112,4,9.04467
112,6,8.85928
112,8,9.16543
112,10,9.11149
EPOCH112,9.067,74.186

113,2,9.32421
113,4,8.87963
113,6,9.11809
113,8,8.78863
113,10,9.20240
EPOCH113,9.063,74.185

114,2,9.20462
114,4,9.13867
114,6,8.83955
114,8,8.92038
114,10,9.18971
EPOCH114,9.062,74.199

115,2,8.64571
115,4,9.26614
115,6,9.00741
115,8,9.15122
115,10,9.17178
EPOCH115,9.056,74.212

116,2,9.11098
116,4,9.18547
116,6,9.09218
116,8,9.09015
116,10,8.86878
EPOCH116,9.057,74.209

117,2,9.11639
117,4,9.40986
117,6,8.82738
117,8,8.96973
117,10,8.93379
EPOCH117,9.053,74.223

118,2,8.94592
118,4,8.92623
118,6,8.90275
118,8,9.22012
118,10,9.13690
EPOCH118,9.054,74.209

119,2,9.30326
119,4,9.05232
119,6,9.31602
119,8,8.81788
119,10,8.80618
EPOCH119,9.049,74.233

120,2,9.07894
120,4,9.14256
120,6,9.11847
120,8,9.12368
120,10,8.92581
EPOCH120,9.049,74.212

121,2,9.07361
121,4,8.99833
121,6,9.17289
121,8,9.02435
121,10,9.07249
EPOCH121,9.046,74.235

122,2,9.04074
122,4,9.12547
122,6,8.82046
122,8,9.28549
122,10,8.98323
EPOCH122,9.046,74.229

123,2,9.07615
123,4,8.84437
123,6,9.08237
123,8,9.28310
123,10,8.90332
EPOCH123,9.043,74.231

124,2,9.25134
124,4,8.98542
124,6,8.97818
124,8,9.22608
124,10,8.90388
EPOCH124,9.038,74.257

125,2,9.08624
125,4,8.69418
125,6,9.05061
125,8,9.02733
125,10,9.30955
EPOCH125,9.037,74.241

126,2,8.96829
126,4,9.30270
126,6,8.93253
126,8,9.03840
126,10,8.87713
EPOCH126,9.036,74.275

127,2,9.30183
127,4,8.52303
127,6,8.84757
127,8,9.46139
127,10,9.22760
EPOCH127,9.034,74.270

128,2,8.95435
128,4,8.93652
128,6,9.10783
128,8,8.90604
128,10,9.07743
EPOCH128,9.030,74.294

129,2,9.11099
129,4,9.08704
129,6,9.28489
129,8,8.98612
129,10,8.87324
EPOCH129,9.033,74.290

130,2,9.06065
130,4,8.85332
130,6,9.22941
130,8,9.35778
130,10,8.68030
EPOCH130,9.031,74.305

131,2,9.00527
131,4,8.99397
131,6,8.93830
131,8,8.95750
131,10,9.10570
EPOCH131,9.025,74.302

132,2,8.72088
132,4,8.73039
132,6,9.27661
132,8,9.50714
132,10,9.10519
EPOCH132,9.029,74.292

133,2,9.32033
133,4,9.10395
133,6,9.26981
133,8,9.03244
133,10,8.56171
EPOCH133,9.030,74.309

134,2,9.09806
134,4,9.29573
134,6,9.28750
134,8,8.69362
134,10,8.68672
EPOCH134,9.030,74.308

135,2,9.00051
135,4,8.68566
135,6,9.07082
135,8,9.25194
135,10,9.02095
EPOCH135,9.030,74.307

136,2,9.22093
136,4,8.71384
136,6,8.89904
136,8,9.23739
136,10,9.17784
EPOCH136,9.030,74.297

137,2,8.71721
137,4,9.28525
137,6,8.98063
137,8,9.06485
137,10,8.96426
EPOCH137,9.025,74.316

138,2,9.01146
138,4,9.13058
138,6,9.33019
138,8,8.70235
138,10,9.08877
EPOCH138,9.027,74.299

139,2,9.26806
139,4,8.60085
139,6,8.97871
139,8,9.20891
139,10,9.08535
EPOCH139,9.030,74.308

140,2,9.02990
140,4,8.99587
140,6,9.23433
140,8,8.95428
140,10,8.88104
EPOCH140,9.029,74.308

141,2,9.10285
141,4,8.79391
141,6,9.41681
141,8,8.84183
141,10,9.04057
EPOCH141,9.028,74.306

142,2,9.22875
142,4,8.86132
142,6,8.84905
142,8,9.00756
142,10,8.95828
EPOCH142,9.027,74.316

143,2,9.18869
143,4,8.89559
143,6,8.53054
143,8,9.23206
143,10,9.23163
EPOCH143,9.026,74.306

144,2,9.07919
144,4,9.16392
144,6,9.38711
144,8,8.77207
144,10,8.71064
EPOCH144,9.027,74.318

145,2,9.06201
145,4,8.93286
145,6,9.30829
145,8,9.06109
145,10,8.94677
EPOCH145,9.023,74.313

146,2,9.24904
146,4,9.52908
146,6,8.60945
146,8,8.96956
146,10,8.83142
EPOCH146,9.023,74.302

147,2,8.80764
147,4,9.30915
147,6,8.95408
147,8,8.94998
147,10,9.10063
EPOCH147,9.025,74.311

148,2,9.12608
148,4,9.50393
148,6,8.89098
148,8,8.63969
148,10,9.02905
EPOCH148,9.021,74.317

149,2,9.27240
149,4,8.73261
149,6,9.19651
149,8,9.09437
149,10,8.81683
EPOCH149,9.022,74.321

150,2,8.91341
150,4,8.99531
150,6,9.05050
150,8,9.19841
150,10,8.82515
EPOCH150,9.023,74.318

151,2,9.08677
151,4,9.24021
151,6,9.15474
151,8,8.92382
151,10,8.79311
EPOCH151,9.022,74.319

152,2,9.08006
152,4,9.39916
152,6,8.55943
152,8,8.73123
152,10,9.21105
EPOCH152,9.022,74.320

153,2,9.24664
153,4,8.89950
153,6,8.95996
153,8,9.37179
153,10,8.61752
EPOCH153,9.024,74.326

154,2,8.90302
154,4,9.08118
154,6,9.01388
154,8,9.00975
154,10,9.01398
EPOCH154,9.023,74.323

155,2,9.28650
155,4,8.92998
155,6,8.86431
155,8,8.90542
155,10,9.00137
EPOCH155,9.021,74.318

156,2,9.01159
156,4,9.08748
156,6,9.08562
156,8,9.13162
156,10,9.00921
EPOCH156,9.022,74.324

157,2,9.20803
157,4,9.30854
157,6,9.00226
157,8,8.76683
157,10,8.81184
EPOCH157,9.022,74.321

158,2,9.03820
158,4,8.58554
158,6,9.07466
158,8,9.20956
158,10,9.13372
EPOCH158,9.023,74.316

159,2,9.14451
159,4,8.67781
159,6,8.89436
159,8,9.29792
159,10,8.97789
EPOCH159,9.022,74.321

160,2,8.82675
160,4,8.78057
160,6,9.44441
160,8,9.07694
160,10,8.87008
EPOCH160,9.023,74.327

161,2,9.16780
161,4,8.59916
161,6,9.13559
161,8,9.47648
161,10,8.87408
EPOCH161,9.022,74.321

162,2,9.08174
162,4,9.24903
162,6,9.06829
162,8,8.70186
162,10,9.02333
EPOCH162,9.020,74.333

163,2,9.10920
163,4,9.27470
163,6,8.67726
163,8,9.16667
163,10,8.94654
EPOCH163,9.017,74.332

164,2,9.11474
164,4,9.05055
164,6,9.04908
164,8,8.99996
164,10,8.84126
EPOCH164,9.019,74.329

165,2,9.34170
165,4,9.00656
165,6,8.98183
165,8,9.11712
165,10,8.58750
EPOCH165,9.022,74.322

166,2,9.11355
166,4,9.09825
166,6,8.50392
166,8,9.07980
166,10,9.44401
EPOCH166,9.020,74.325

167,2,9.10383
167,4,9.20553
167,6,8.89744
167,8,8.72282
167,10,9.00245
EPOCH167,9.022,74.335

168,2,9.04342
168,4,9.01937
168,6,8.93999
168,8,9.14657
168,10,8.81360
EPOCH168,9.019,74.328

169,2,9.12335
169,4,9.12463
169,6,9.09605
169,8,8.94866
169,10,9.13640
EPOCH169,9.023,74.327

170,2,8.99602
170,4,9.13982
170,6,8.97426
170,8,8.82643
170,10,9.18145
EPOCH170,9.014,74.332

171,2,9.02903
171,4,8.81440
171,6,9.28324
171,8,9.30917
171,10,8.61072
EPOCH171,9.022,74.323

172,2,8.84069
172,4,9.02680
172,6,9.11256
172,8,9.21122
172,10,8.80441
EPOCH172,9.021,74.334

173,2,8.86856
173,4,8.91633
173,6,9.05103
173,8,9.02340
173,10,9.08807
EPOCH173,9.022,74.329

174,2,9.52322
174,4,9.12427
174,6,9.06373
174,8,8.84434
174,10,8.56576
EPOCH174,9.021,74.337

175,2,8.90338
175,4,9.19551
175,6,8.78667
175,8,9.05238
175,10,9.08109
EPOCH175,9.019,74.336

176,2,9.11129
176,4,8.92775
176,6,8.93141
176,8,8.74377
176,10,9.26915
EPOCH176,9.019,74.330

177,2,9.16339
177,4,8.83329
177,6,8.86506
177,8,9.19527
177,10,9.03552
EPOCH177,9.020,74.331

178,2,8.91278
178,4,9.24449
178,6,9.03040
178,8,8.78103
178,10,9.04451
EPOCH178,9.019,74.332

179,2,9.05434
179,4,8.81944
179,6,9.14431
179,8,8.68573
179,10,9.22237
EPOCH179,9.021,74.334

180,2,9.13945
180,4,8.93858
180,6,8.77884
180,8,8.97176
180,10,9.14367
EPOCH180,9.017,74.328

